Time(of day);Time (seconds);time;Channel0;Channel1;Channel2;Channel3;Channel4;Channel5;Channel6;Channel7
0.706727616;146.903823894;2021-11-23 16:57:41.266;34.24;44.76;76.08;701.32;213.56;185.2;135.92;92.74
0.706727813;146.920824279;2021-11-23 16:57:41.283;34.24;44.76;80.9;701.32;213.56;185.2;135.92;92.74
0.706727998;146.936823866;2021-11-23 16:57:41.299;34.24;44.76;80.9;760;213.56;185.2;135.92;92.74
0.706728171;146.951823910;2021-11-23 16:57:41.314;34.24;44.76;80.9;760;218.52;185.2;135.92;92.74
0.706728356;146.967824125;2021-11-23 16:57:41.330;34.24;44.76;80.9;760;218.52;183.3;135.92;92.74
0.706728542;146.983823711;2021-11-23 16:57:41.346;34.24;44.76;80.9;760;218.52;183.3;135.44;92.74
0.706728727;146.999823926;2021-11-23 16:57:41.362;34.24;44.76;80.9;760;218.52;183.3;135.44;90.9
0.706739190;147.903824127;2021-11-23 16:57:42.266;34.24;45.62;80.9;760;218.52;183.3;135.44;90.9
0.706739387;147.920823884;2021-11-23 16:57:42.283;34.24;45.62;83.92;760;218.52;183.3;135.44;90.9
0.706739757;147.952824314;2021-11-23 16:57:42.315;34.24;45.62;83.92;760;233;183.3;135.44;90.9
0.706739942;147.968823901;2021-11-23 16:57:42.331;34.24;45.62;83.92;760;233;180.04;135.44;90.9
0.706740116;147.983823945;2021-11-23 16:57:42.346;34.24;45.62;83.92;760;233;180.04;133.68;90.9
0.706740301;147.999824160;2021-11-23 16:57:42.362;34.24;45.62;83.92;760;233;180.04;133.68;90.14
0.706750579;148.887824146;2021-11-23 16:57:43.250;34.42;45.62;83.92;760;233;180.04;133.68;90.14
0.706750764;148.903823733;2021-11-23 16:57:43.266;34.42;46.44;83.92;760;233;180.04;133.68;90.14
0.706750949;148.919823948;2021-11-23 16:57:43.282;34.42;46.44;87;760;233;180.04;133.68;90.14
0.706751319;148.951823749;2021-11-23 16:57:43.314;34.42;46.44;87;760;226.26;180.04;133.68;90.14
0.706751505;148.967823964;2021-11-23 16:57:43.330;34.42;46.44;87;760;226.26;178.02;133.68;90.14
0.706751690;148.983824179;2021-11-23 16:57:43.346;34.42;46.44;87;760;226.26;178.02;130.86;90.14
0.706751875;148.999823765;2021-11-23 16:57:43.362;34.42;46.44;87;760;226.26;178.02;130.86;90.4
0.706762153;149.887823751;2021-11-23 16:57:44.250;34.84;46.44;87;760;226.26;178.02;130.86;90.4
0.706762338;149.903823966;2021-11-23 16:57:44.266;34.84;47.96;87;760;226.26;178.02;130.86;90.4
0.706762535;149.920823723;2021-11-23 16:57:44.283;34.84;47.96;90.08;760;226.26;178.02;130.86;90.4
0.706762905;149.952824153;2021-11-23 16:57:44.315;34.84;47.96;90.08;760;225.58;178.02;130.86;90.4
0.706763090;149.968823739;2021-11-23 16:57:44.331;34.84;47.96;90.08;760;225.58;176.54;130.86;90.4
0.706763264;149.983823784;2021-11-23 16:57:44.346;34.84;47.96;90.08;760;225.58;176.54;130.08;90.4
0.706763449;149.999823999;2021-11-23 16:57:44.362;34.84;47.96;90.08;760;225.58;176.54;130.08;86.36
0.706773727;150.887823985;2021-11-23 16:57:45.250;35.22;47.96;90.08;760;225.58;176.54;130.08;86.36
0.706773924;150.904823742;2021-11-23 16:57:45.267;35.22;49.1;90.08;760;225.58;176.54;130.08;86.36
0.706774109;150.920823957;2021-11-23 16:57:45.283;35.22;49.1;97.54;760;225.58;176.54;130.08;86.36
0.706774468;150.951824216;2021-11-23 16:57:45.314;35.22;49.1;97.54;760;223.12;176.54;130.08;86.36
0.706774653;150.967823803;2021-11-23 16:57:45.330;35.22;49.1;97.54;760;223.12;175.4;130.08;86.36
0.706774838;150.983824018;2021-11-23 16:57:45.346;35.22;49.1;97.54;760;223.12;175.4;131.08;86.36
0.706775023;150.999824233;2021-11-23 16:57:45.362;35.22;49.1;97.54;760;223.12;175.4;131.08;84.92
0.706785301;151.887824219;2021-11-23 16:57:46.250;35.52;49.1;97.54;760;223.12;175.4;131.08;84.92
0.706785486;151.903823805;2021-11-23 16:57:46.266;35.52;50.18;97.54;760;223.12;175.4;131.08;84.92
0.706785671;151.919824020;2021-11-23 16:57:46.282;35.52;50.18;101.96;760;223.12;175.4;131.08;84.92
0.706786053;151.952823992;2021-11-23 16:57:46.315;35.52;50.18;101.96;760;219.86;175.4;131.08;84.92
0.706786238;151.968824207;2021-11-23 16:57:46.331;35.52;50.18;101.96;760;219.86;172.84;131.08;84.92
0.706786412;151.983824251;2021-11-23 16:57:46.346;35.52;50.18;101.96;760;219.86;172.84;129.48;84.92
0.706786597;151.999823838;2021-11-23 16:57:46.362;35.52;50.18;101.96;760;219.86;172.84;129.48;82.2
0.706797060;152.903824039;2021-11-23 16:57:47.266;35.52;51.1;101.96;760;219.86;172.84;129.48;82.2
0.706797245;152.919824254;2021-11-23 16:57:47.282;35.52;51.1;106.66;760;219.86;172.84;129.48;82.2
0.706797616;152.951824055;2021-11-23 16:57:47.314;35.52;51.1;106.66;760;220.02;172.84;129.48;82.2
0.706797801;152.967824270;2021-11-23 16:57:47.330;35.52;51.1;106.66;760;220.02;171.5;129.48;82.2
0.706797986;152.983823856;2021-11-23 16:57:47.346;35.52;51.1;106.66;760;220.02;171.5;129.7;82.2
0.706798171;152.999824071;2021-11-23 16:57:47.362;35.52;51.1;106.66;760;220.02;171.5;129.7;80.64
0.706808449;153.887824058;2021-11-23 16:57:48.250;35.32;51.1;106.66;760;220.02;171.5;129.7;80.64
0.706808634;153.903824273;2021-11-23 16:57:48.266;35.32;51.76;106.66;760;220.02;171.5;129.7;80.64
0.706808831;153.920824030;2021-11-23 16:57:48.283;35.32;51.76;111.58;760;220.02;171.5;129.7;80.64
0.706809016;153.936824245;2021-11-23 16:57:48.299;35.32;51.76;111.58;754.24;220.02;171.5;129.7;80.64
0.706809190;153.951824289;2021-11-23 16:57:48.314;35.32;51.76;111.58;754.24;221.48;171.5;129.7;80.64
0.706809375;153.967823875;2021-11-23 16:57:48.330;35.32;51.76;111.58;754.24;221.48;169.88;129.7;80.64
0.706809560;153.983824090;2021-11-23 16:57:48.346;35.32;51.76;111.58;754.24;221.48;169.88;129.64;80.64
0.706809745;153.999824305;2021-11-23 16:57:48.362;35.32;51.76;111.58;754.24;221.48;169.88;129.64;79.78
0.706820023;154.887824292;2021-11-23 16:57:49.250;35.18;51.76;111.58;754.24;221.48;169.88;129.64;79.78
0.706820208;154.903823878;2021-11-23 16:57:49.266;35.18;52.22;111.58;754.24;221.48;169.88;129.64;79.78
0.706820394;154.919824093;2021-11-23 16:57:49.282;35.18;52.22;120.66;754.24;221.48;169.88;129.64;79.78
0.706820579;154.935824308;2021-11-23 16:57:49.298;35.18;52.22;120.66;693.64;221.48;169.88;129.64;79.78
0.706820764;154.951823894;2021-11-23 16:57:49.314;35.18;52.22;120.66;693.64;234.3;169.88;129.64;79.78
0.706820949;154.967824109;2021-11-23 16:57:49.330;35.18;52.22;120.66;693.64;234.3;167.52;129.64;79.78
0.706821134;154.983823695;2021-11-23 16:57:49.346;35.18;52.22;120.66;693.64;234.3;167.52;126.54;79.78
0.706821319;154.999823910;2021-11-23 16:57:49.362;35.18;52.22;120.66;693.64;234.3;167.52;126.54;77.7
0.706831794;155.904824282;2021-11-23 16:57:50.267;35.18;53.3;120.66;693.64;234.3;167.52;126.54;77.7
0.706831979;155.920823869;2021-11-23 16:57:50.283;35.18;53.3;125.46;693.64;234.3;167.52;126.54;77.7
0.706832164;155.936824083;2021-11-23 16:57:50.299;35.18;53.3;125.46;659.7;234.3;167.52;126.54;77.7
0.706832350;155.952824298;2021-11-23 16:57:50.315;35.18;53.3;125.46;659.7;231.66;167.52;126.54;77.7
0.706832535;155.968823885;2021-11-23 16:57:50.331;35.18;53.3;125.46;659.7;231.66;162.16;126.54;77.7
0.706832708;155.983823929;2021-11-23 16:57:50.346;35.18;53.3;125.46;659.7;231.66;162.16;126.6;77.7
0.706832894;155.999824144;2021-11-23 16:57:50.362;35.18;53.3;125.46;659.7;231.66;162.16;126.6;76.96
0.706843171;156.887824130;2021-11-23 16:57:51.250;35.3;53.3;125.46;659.7;231.66;162.16;126.6;76.96
0.706843356;156.903823717;2021-11-23 16:57:51.266;35.3;54.44;125.46;659.7;231.66;162.16;126.6;76.96
0.706843553;156.920824102;2021-11-23 16:57:51.283;35.3;54.44;130.24;659.7;231.66;162.16;126.6;76.96
0.706843738;156.936823689;2021-11-23 16:57:51.299;35.3;54.44;130.24;629.34;231.66;162.16;126.6;76.96
0.706843912;156.951823733;2021-11-23 16:57:51.314;35.3;54.44;130.24;629.34;224.28;162.16;126.6;76.96
0.706844097;156.967823948;2021-11-23 16:57:51.330;35.3;54.44;130.24;629.34;224.28;159.62;126.6;76.96
0.706844282;156.983824163;2021-11-23 16:57:51.346;35.3;54.44;130.24;629.34;224.28;159.62;124.32;76.96
0.706844468;156.999823749;2021-11-23 16:57:51.362;35.3;54.44;130.24;629.34;224.28;159.62;124.32;77.68
0.706854745;157.887823736;2021-11-23 16:57:52.250;36.04;54.44;130.24;629.34;224.28;159.62;124.32;77.68
0.706854931;157.903823950;2021-11-23 16:57:52.266;36.04;56.48;130.24;629.34;224.28;159.62;124.32;77.68
0.706855116;157.919824165;2021-11-23 16:57:52.282;36.04;56.48;135.04;629.34;224.28;159.62;124.32;77.68
0.706855301;157.935823752;2021-11-23 16:57:52.298;36.04;56.48;135.04;600.22;224.28;159.62;124.32;77.68
0.706855486;157.951823967;2021-11-23 16:57:52.314;36.04;56.48;135.04;600.22;212.18;159.62;124.32;77.68
0.706855671;157.967824182;2021-11-23 16:57:52.330;36.04;56.48;135.04;600.22;212.18;157.18;124.32;77.68
0.706855856;157.983823768;2021-11-23 16:57:52.346;36.04;56.48;135.04;600.22;212.18;157.18;122.78;77.68
0.706856042;157.999823983;2021-11-23 16:57:52.362;36.04;56.48;135.04;600.22;212.18;157.18;122.78;77.06
0.706866319;158.887823969;2021-11-23 16:57:53.250;36.28;56.48;135.04;600.22;212.18;157.18;122.78;77.06
0.706866505;158.903824184;2021-11-23 16:57:53.266;36.28;57.46;135.04;600.22;212.18;157.18;122.78;77.06
0.706866690;158.919823771;2021-11-23 16:57:53.282;36.28;57.46;143.34;600.22;212.18;157.18;122.78;77.06
0.706866875;158.935823986;2021-11-23 16:57:53.298;36.28;57.46;143.34;558.86;212.18;157.18;122.78;77.06
0.706867060;158.951824200;2021-11-23 16:57:53.314;36.28;57.46;143.34;558.86;197.08;157.18;122.78;77.06
0.706867245;158.967823787;2021-11-23 16:57:53.330;36.28;57.46;143.34;558.86;197.08;154.66;122.78;77.06
0.706867419;158.982823831;2021-11-23 16:57:53.345;36.28;57.46;143.34;558.86;197.08;154.66;123.04;77.06
0.706867604;158.998824046;2021-11-23 16:57:53.361;36.28;57.46;143.34;558.86;197.08;154.66;123.04;79.22
0.706877894;159.887824203;2021-11-23 16:57:54.250;36.46;57.46;143.34;558.86;197.08;154.66;123.04;79.22
0.706878079;159.903823789;2021-11-23 16:57:54.266;36.46;58.94;143.34;558.86;197.08;154.66;123.04;79.22
0.706878275;159.920824175;2021-11-23 16:57:54.283;36.46;58.94;148.84;558.86;197.08;154.66;123.04;79.22
0.706878461;159.936823761;2021-11-23 16:57:54.299;36.46;58.94;148.84;547.5;197.08;154.66;123.04;79.22
0.706878657;159.953824147;2021-11-23 16:57:54.316;36.46;58.94;148.84;547.5;177.76;154.66;123.04;79.22
0.706878843;159.969823733;2021-11-23 16:57:54.332;36.46;58.94;148.84;547.5;177.76;150.96;123.04;79.22
0.706879028;159.985823948;2021-11-23 16:57:54.348;36.46;58.94;148.84;547.5;177.76;150.96;119.5;79.22
0.706879201;160.000823992;2021-11-23 16:57:54.363;36.46;58.94;148.84;547.5;177.76;150.96;119.5;78.2
0.706889468;160.887823808;2021-11-23 16:57:55.250;37.28;58.94;148.84;547.5;177.76;150.96;119.5;78.2
0.706889653;160.903824023;2021-11-23 16:57:55.266;37.28;59.98;148.84;547.5;177.76;150.96;119.5;78.2
0.706889838;160.919824238;2021-11-23 16:57:55.282;37.28;59.98;157.28;547.5;177.76;150.96;119.5;78.2
0.706890023;160.935823824;2021-11-23 16:57:55.298;37.28;59.98;157.28;542.52;177.76;150.96;119.5;78.2
0.706890208;160.951824039;2021-11-23 16:57:55.314;37.28;59.98;157.28;542.52;176.42;150.96;119.5;78.2
0.706890394;160.967824254;2021-11-23 16:57:55.330;37.28;59.98;157.28;542.52;176.42;149.74;119.5;78.2
0.706890579;160.983823841;2021-11-23 16:57:55.346;37.28;59.98;157.28;542.52;176.42;149.74;116.98;78.2
0.706890764;160.999824056;2021-11-23 16:57:55.362;37.28;59.98;157.28;542.52;176.42;149.74;116.98;76.38
0.706901042;161.887824042;2021-11-23 16:57:56.250;38.56;59.98;157.28;542.52;176.42;149.74;116.98;76.38
0.706901227;161.903824257;2021-11-23 16:57:56.266;38.56;62.06;157.28;542.52;176.42;149.74;116.98;76.38
0.706901412;161.919823843;2021-11-23 16:57:56.282;38.56;62.06;173.64;542.52;176.42;149.74;116.98;76.38
0.706901597;161.935824058;2021-11-23 16:57:56.298;38.56;62.06;173.64;536.38;176.42;149.74;116.98;76.38
0.706901782;161.951824273;2021-11-23 16:57:56.314;38.56;62.06;173.64;536.38;170.44;149.74;116.98;76.38
0.706901968;161.967823859;2021-11-23 16:57:56.330;38.56;62.06;173.64;536.38;170.44;148;116.98;76.38
0.706902141;161.982823904;2021-11-23 16:57:56.345;38.56;62.06;173.64;536.38;170.44;148;116.2;76.38
0.706902326;161.998824119;2021-11-23 16:57:56.361;38.56;62.06;173.64;536.38;170.44;148;116.2;75.18
0.706912616;162.887824276;2021-11-23 16:57:57.250;39.04;62.06;173.64;536.38;170.44;148;116.2;75.18
0.706912801;162.903823862;2021-11-23 16:57:57.266;39.04;63.52;173.64;536.38;170.44;148;116.2;75.18
0.706912998;162.920824248;2021-11-23 16:57:57.283;39.04;63.52;292.06;536.38;170.44;148;116.2;75.18
0.706913183;162.936823834;2021-11-23 16:57:57.299;39.04;63.52;292.06;528.6;170.44;148;116.2;75.18
0.706913368;162.952824049;2021-11-23 16:57:57.315;39.04;63.52;292.06;528.6;163.6;148;116.2;75.18
0.706913553;162.968824264;2021-11-23 16:57:57.331;39.04;63.52;292.06;528.6;163.6;147.32;116.2;75.18
0.706913738;162.984823850;2021-11-23 16:57:57.347;39.04;63.52;292.06;528.6;163.6;147.32;113.58;75.18
0.706913912;162.999823894;2021-11-23 16:57:57.362;39.04;63.52;292.06;528.6;163.6;147.32;113.58;75.94
0.706924190;163.887823881;2021-11-23 16:57:58.250;39.6;63.52;292.06;528.6;163.6;147.32;113.58;75.94
0.706924375;163.903824096;2021-11-23 16:57:58.266;39.6;65.48;292.06;528.6;163.6;147.32;113.58;75.94
0.706924560;163.919824311;2021-11-23 16:57:58.282;39.6;65.48;398.16;528.6;163.6;147.32;113.58;75.94
0.706924745;163.935823897;2021-11-23 16:57:58.298;39.6;65.48;398.16;504.2;163.6;147.32;113.58;75.94
0.706924931;163.951824112;2021-11-23 16:57:58.314;39.6;65.48;398.16;504.2;176.64;147.32;113.58;75.94
0.706925116;163.967823698;2021-11-23 16:57:58.330;39.6;65.48;398.16;504.2;176.64;144.48;113.58;75.94
0.706925301;163.983823913;2021-11-23 16:57:58.346;39.6;65.48;398.16;504.2;176.64;144.48;113.66;75.94
0.706925486;163.999824128;2021-11-23 16:57:58.362;39.6;65.48;398.16;504.2;176.64;144.48;113.66;77.58
0.706935764;164.887824115;2021-11-23 16:57:59.250;40.38;65.48;398.16;504.2;176.64;144.48;113.66;77.58
0.706935949;164.903823701;2021-11-23 16:57:59.266;40.38;68;398.16;504.2;176.64;144.48;113.66;77.58
0.706936134;164.919823916;2021-11-23 16:57:59.282;40.38;68;483.98;504.2;176.64;144.48;113.66;77.58
0.706936319;164.935824131;2021-11-23 16:57:59.298;40.38;68;483.98;491.52;176.64;144.48;113.66;77.58
0.706936505;164.951823717;2021-11-23 16:57:59.314;40.38;68;483.98;491.52;179.02;144.48;113.66;77.58
0.706936690;164.967823932;2021-11-23 16:57:59.330;40.38;68;483.98;491.52;179.02;142.76;113.66;77.58
0.706936863;164.982823976;2021-11-23 16:57:59.345;40.38;68;483.98;491.52;179.02;142.76;112.66;77.58
0.706937049;164.998824191;2021-11-23 16:57:59.361;40.38;68;483.98;491.52;179.02;142.76;112.66;75.42
0.706947338;165.887823720;2021-11-23 16:58:00.250;42.66;68;483.98;491.52;179.02;142.76;112.66;75.42
0.706947523;165.903823935;2021-11-23 16:58:00.266;42.66;70.64;483.98;491.52;179.02;142.76;112.66;75.42
0.706947708;165.919824150;2021-11-23 16:58:00.282;42.66;70.64;594.12;491.52;179.02;142.76;112.66;75.42
0.706947894;165.935823736;2021-11-23 16:58:00.298;42.66;70.64;594.12;499.2;179.02;142.76;112.66;75.42
0.706948079;165.951823951;2021-11-23 16:58:00.314;42.66;70.64;594.12;499.2;175.44;142.76;112.66;75.42
0.706948264;165.967824166;2021-11-23 16:58:00.330;42.66;70.64;594.12;499.2;175.44;141.64;112.66;75.42
0.706948449;165.983823752;2021-11-23 16:58:00.346;42.66;70.64;594.12;499.2;175.44;141.64;112.44;75.42
0.706948634;165.999823967;2021-11-23 16:58:00.362;42.66;70.64;594.12;499.2;175.44;141.64;112.44;74.22
0.706958912;166.887823953;2021-11-23 16:58:01.250;43.7;70.64;594.12;499.2;175.44;141.64;112.44;74.22
0.706959097;166.903824168;2021-11-23 16:58:01.266;43.7;72.32;594.12;499.2;175.44;141.64;112.44;74.22
0.706959282;166.919823755;2021-11-23 16:58:01.282;43.7;72.32;686.94;499.2;175.44;141.64;112.44;74.22
0.706959468;166.935823970;2021-11-23 16:58:01.298;43.7;72.32;686.94;468.5;175.44;141.64;112.44;74.22
0.706959653;166.951824185;2021-11-23 16:58:01.314;43.7;72.32;686.94;468.5;167.48;141.64;112.44;74.22
0.706959838;166.967823771;2021-11-23 16:58:01.330;43.7;72.32;686.94;468.5;167.48;140.64;112.44;74.22
0.706960023;166.983823986;2021-11-23 16:58:01.346;43.7;72.32;686.94;468.5;167.48;140.64;112.3;74.22
0.706960208;166.999824201;2021-11-23 16:58:01.362;43.7;72.32;686.94;468.5;167.48;140.64;112.3;74.76
0.706970486;167.887824187;2021-11-23 16:58:02.250;44.88;72.32;686.94;468.5;167.48;140.64;112.3;74.76
0.706970671;167.903823774;2021-11-23 16:58:02.266;44.88;74.74;686.94;468.5;167.48;140.64;112.3;74.76
0.706970856;167.919823988;2021-11-23 16:58:02.282;44.88;74.74;710.14;468.5;167.48;140.64;112.3;74.76
0.706971042;167.935824203;2021-11-23 16:58:02.298;44.88;74.74;710.14;471.44;167.48;140.64;112.3;74.76
0.706971227;167.951823790;2021-11-23 16:58:02.314;44.88;74.74;710.14;471.44;150.16;140.64;112.3;74.76
0.706971412;167.967824005;2021-11-23 16:58:02.330;44.88;74.74;710.14;471.44;150.16;136.64;112.3;74.76
0.706971597;167.983824220;2021-11-23 16:58:02.346;44.88;74.74;710.14;471.44;150.16;136.64;113.1;74.76
0.706971782;167.999823806;2021-11-23 16:58:02.362;44.88;74.74;710.14;471.44;150.16;136.64;113.1;75.7
0.706982060;168.887823792;2021-11-23 16:58:03.250;45.58;74.74;710.14;471.44;150.16;136.64;113.1;75.7
0.706982245;168.903824007;2021-11-23 16:58:03.266;45.58;78.54;710.14;471.44;150.16;136.64;113.1;75.7
0.706982442;168.920823764;2021-11-23 16:58:03.283;45.58;78.54;744.78;471.44;150.16;136.64;113.1;75.7
0.706982627;168.936823979;2021-11-23 16:58:03.299;45.58;78.54;744.78;474.42;150.16;136.64;113.1;75.7
0.706982813;168.952824194;2021-11-23 16:58:03.315;45.58;78.54;744.78;474.42;143.38;136.64;113.1;75.7
0.706982986;168.967824238;2021-11-23 16:58:03.330;45.58;78.54;744.78;474.42;143.38;135.98;113.1;75.7
0.706983171;168.983823825;2021-11-23 16:58:03.346;45.58;78.54;744.78;474.42;143.38;135.98;108;75.7
0.706983356;168.999824040;2021-11-23 16:58:03.362;45.58;78.54;744.78;474.42;143.38;135.98;108;74.52
0.706993634;169.887824026;2021-11-23 16:58:04.250;46.94;78.54;744.78;474.42;143.38;135.98;108;74.52
0.706993819;169.903824241;2021-11-23 16:58:04.266;46.94;86.82;744.78;474.42;143.38;135.98;108;74.52
0.706994005;169.919823827;2021-11-23 16:58:04.282;46.94;86.82;760;474.42;143.38;135.98;108;74.52
0.706994201;169.936824213;2021-11-23 16:58:04.299;46.94;86.82;760;478.96;143.38;135.98;108;74.52
0.706994375;169.951824257;2021-11-23 16:58:04.314;46.94;86.82;760;478.96;140.72;135.98;108;74.52
0.706994560;169.967823844;2021-11-23 16:58:04.330;46.94;86.82;760;478.96;140.72;135.52;108;74.52
0.706994745;169.983824059;2021-11-23 16:58:04.346;46.94;86.82;760;478.96;140.72;135.52;107.54;74.52
0.706994931;169.999824274;2021-11-23 16:58:04.362;46.94;86.82;760;478.96;140.72;135.52;107.54;72.8
0.707005208;170.887824260;2021-11-23 16:58:05.250;47.04;86.82;760;478.96;140.72;135.52;107.54;72.8
0.707005394;170.903823846;2021-11-23 16:58:05.266;47.04;91.72;760;478.96;140.72;135.52;107.54;72.8
0.707005764;170.935824276;2021-11-23 16:58:05.298;47.04;91.72;760;499.04;140.72;135.52;107.54;72.8
0.707005949;170.951823862;2021-11-23 16:58:05.314;47.04;91.72;760;499.04;134.46;135.52;107.54;72.8
0.707006134;170.967824077;2021-11-23 16:58:05.330;47.04;91.72;760;499.04;134.46;134.5;107.54;72.8
0.707006319;170.983824292;2021-11-23 16:58:05.346;47.04;91.72;760;499.04;134.46;134.5;108.16;72.8
0.707006505;170.999823879;2021-11-23 16:58:05.362;47.04;91.72;760;499.04;134.46;134.5;108.16;72.22
0.707016782;171.887823865;2021-11-23 16:58:06.250;47.26;91.72;760;499.04;134.46;134.5;108.16;72.22
0.707016968;171.903824080;2021-11-23 16:58:06.266;47.26;96.36;760;499.04;134.46;134.5;108.16;72.22
0.707017338;171.935823881;2021-11-23 16:58:06.298;47.26;96.36;760;503.02;134.46;134.5;108.16;72.22
0.707017523;171.951824096;2021-11-23 16:58:06.314;47.26;96.36;760;503.02;127.4;134.5;108.16;72.22
0.707017708;171.967824311;2021-11-23 16:58:06.330;47.26;96.36;760;503.02;127.4;132.32;108.16;72.22
0.707017894;171.983823897;2021-11-23 16:58:06.346;47.26;96.36;760;503.02;127.4;132.32;104.76;72.22
0.707018079;171.999824112;2021-11-23 16:58:06.362;47.26;96.36;760;503.02;127.4;132.32;104.76;71.32
0.707028356;172.887824099;2021-11-23 16:58:07.250;47.64;96.36;760;503.02;127.4;132.32;104.76;71.32
0.707028542;172.903824314;2021-11-23 16:58:07.266;47.64;100.72;760;503.02;127.4;132.32;104.76;71.32
0.707028924;172.936824286;2021-11-23 16:58:07.299;47.64;100.72;760;508.4;127.4;132.32;104.76;71.32
0.707029097;172.951823701;2021-11-23 16:58:07.314;47.64;100.72;760;508.4;122.86;132.32;104.76;71.32
0.707029282;172.967823916;2021-11-23 16:58:07.330;47.64;100.72;760;508.4;122.86;131.42;104.76;71.32
0.707029468;172.983824131;2021-11-23 16:58:07.346;47.64;100.72;760;508.4;122.86;131.42;101.08;71.32
0.707029653;172.999823718;2021-11-23 16:58:07.362;47.64;100.72;760;508.4;122.86;131.42;101.08;68.8
0.707039931;173.887823704;2021-11-23 16:58:08.250;48.6;100.72;760;508.4;122.86;131.42;101.08;68.8
0.707040116;173.903823919;2021-11-23 16:58:08.266;48.6;106.14;760;508.4;122.86;131.42;101.08;68.8
0.707040301;173.919824134;2021-11-23 16:58:08.282;48.6;106.14;721.74;508.4;122.86;131.42;101.08;68.8
0.707040486;173.935823720;2021-11-23 16:58:08.298;48.6;106.14;721.74;502.38;122.86;131.42;101.08;68.8
0.707040671;173.951823935;2021-11-23 16:58:08.314;48.6;106.14;721.74;502.38;118.94;131.42;101.08;68.8
